"","Date","Close.Last","Volume","Open","High","Low"
"2077",2015-01-02,16.1148,420869,16.5109,16.536,15.6746
"2078",2014-12-31,16.4606,380761,16.4731,16.5832,16.4355
"2079",2014-12-30,16.4103,229254,16.5423,16.8001,16.3977
"2080",2014-12-29,16.5612,237876,16.5989,16.8001,16.3663
"2081",2014-12-26,16.5926,99407,16.819,16.9573,16.4983
"2082",2014-12-24,16.7372,178614,16.8504,16.9761,16.6806
"2083",2014-12-23,16.863,306243,16.7938,17.0264,16.624
"2084",2014-12-22,16.6492,248046,16.3851,16.8001,16.3851
"2085",2014-12-19,16.4543,530144,16.2971,16.7058,16.2719
"2086",2014-12-18,16.2908,314562,16.1839,16.4543,16.0016
"2087",2014-12-17,15.9701,481146,15.4923,16.1148,15.2219
"2088",2014-12-16,15.2156,205813,15.7061,15.7155,15.2094
"2089",2014-12-15,15.6746,155107,15.7375,15.9764,15.6243
"2090",2014-12-12,15.6621,150689,15.3854,16.033,15.3854
"2091",2014-12-11,15.6306,150159,15.5615,15.945,15.5615
"2092",2014-12-10,15.5363,121101,15.6998,15.6998,15.3728
"2093",2014-12-09,15.7375,126231,15.6872,15.9827,15.6243
"2094",2014-12-08,15.8695,214260,15.8758,15.9387,15.5803
"2095",2014-12-05,15.8758,296188,15.8444,16.0189,15.5363
"2096",2014-12-04,16.1651,198792,16.0393,16.3663,16.0204
"2097",2014-12-03,16.0016,183727,16.2782,16.5172,15.9764
"2098",2014-12-02,16.404,166346,16.6806,16.8001,16.3537
"2099",2014-12-01,16.6178,381919,16.5297,16.8441,15.9198
"2100",2014-11-28,16.4857,58624,16.6932,16.7687,16.4731
"2101",2014-11-26,16.6115,77234,16.5675,16.7561,16.4543
"2102",2014-11-25,16.5612,560549,16.4291,16.8692,16.2719
"2103",2014-11-24,16.316,347381,16.0896,16.4291,15.901
"2104",2014-11-21,15.7375,349217,16.3034,16.3034,15.6966
"2105",2014-11-20,16.121,136414,16.0896,16.2216,15.9953
"2106",2014-11-19,16.1336,100007,16.1273,16.2279,15.857
"2107",2014-11-18,16.1651,213959,16.0267,16.3285,15.9324
"2108",2014-11-17,15.9576,165950,15.9701,16.1525,15.7186
"2109",2014-11-14,16.0456,166128,16.1022,16.2908,15.9198
"2110",2014-11-13,16.1148,83547,16.2216,16.4291,15.945
"2111",2014-11-12,16.2342,122232,16.1651,16.4731,16.0833
"2112",2014-11-11,16.2531,106165,16.1588,16.2845,15.9576
"2113",2014-11-10,16.0959,101008,16.1588,16.2154,15.7186
"2114",2014-11-07,16.1713,170344,15.7312,16.2216,15.6432
"2115",2014-11-06,15.7752,284046,15.3791,15.8318,15.1276
"2116",2014-11-05,15.354,184529,15.4734,15.53,15.0396
"2117",2014-11-04,15.4168,297010,15.6935,15.8695,15.3225
"2118",2014-11-03,15.6872,223176,16.0142,16.1588,15.4043
"2119",2014-10-31,15.9701,148143,16.033,16.1273,15.8884
"2120",2014-10-30,15.9827,154724,15.8255,16.0142,15.5112
"2121",2014-10-29,15.8192,680628,15.3917,16.0267,14.9956
"2122",2014-10-28,15.3414,293664,14.9201,15.398,14.807
"2123",2014-10-27,14.8321,98405,14.7064,15.0591,14.568
"2124",2014-10-24,14.7252,83118,14.5177,14.7692,14.2301
"2125",2014-10-23,14.4737,127778,14.392,14.5492,14.0927
"2126",2014-10-22,14.1091,145025,14.6686,14.8007,14.021
"2127",2014-10-21,14.6812,144937,14.0965,14.6938,14.0173
"2128",2014-10-20,13.9959,192793,13.8953,14.0525,13.6438
"2129",2014-10-17,13.9582,297949,14.4926,14.6498,13.889
"2130",2014-10-16,14.3291,325344,13.6941,14.4863,13.4552
"2131",2014-10-15,13.8576,168326,13.4992,13.8953,13.2665
"2132",2014-10-14,13.6249,254644,13.562,13.8764,13.386
"2133",2014-10-13,13.4363,193478,13.6752,14.0147,13.3231
"2134",2014-10-10,13.6815,132573,13.9456,14.0625,13.5935
"2135",2014-10-09,14.021,89113,14.1845,14.2222,13.9456
"2136",2014-10-08,14.2222,100190,14.0776,14.2662,13.6815
"2137",2014-10-07,14.1279,113276,14.5743,14.6564,14.1153
"2138",2014-10-06,14.5995,57678,14.7252,14.8384,14.5931
"2139",2014-10-03,14.7189,57679,14.6875,14.8133,14.524
"2140",2014-10-02,14.5869,243050,14.3731,14.6246,14.1153
"2141",2014-10-01,14.4046,273271,14.4612,14.5052,14.3084
"2142",2014-09-30,14.4549,199261,14.7001,14.8133,14.2788
"2143",2014-09-29,14.7315,117572,14.6686,14.7881,14.5498
"2144",2014-09-26,14.7692,55778,14.6121,14.8233,14.4737
"2145",2014-09-25,14.6183,72442,14.851,14.851,14.5177
"2146",2014-09-24,14.8384,112516,14.9201,15.0038,14.6812
"2147",2014-09-23,14.9453,161880,15.6495,15.6495,14.8573
"2148",2014-09-22,15.4609,206989,15.4609,15.6558,15.4168
"2149",2014-09-19,15.4671,201259,15.5174,15.5677,15.3414
"2150",2014-09-18,15.5237,103095,15.5992,15.7149,15.4986
"2151",2014-09-17,15.5866,83591,15.4923,15.5929,15.4609
"2152",2014-09-16,15.53,95293,15.4671,15.6055,15.2659
"2153",2014-09-15,15.4671,191007,15.618,15.9324,15.4483
"2154",2014-09-12,15.4734,402028,15.4357,15.53,15.1025
"2155",2014-09-11,15.4734,66017,15.3414,15.5363,15.2722
"2156",2014-09-10,15.4231,181913,15.4609,15.4609,15.2597
"2157",2014-09-09,15.4609,256145,15.6621,15.6621,15.3263
"2158",2014-09-08,15.5929,295141,15.3917,15.7375,15.3288
"2159",2014-09-05,15.3728,137502,15.1842,15.4797,15.1088
"2160",2014-09-04,15.2282,114577,15.0836,15.3288,14.9453
"2161",2014-09-03,15.0962,176954,15.0585,15.4357,14.8384
"2162",2014-09-02,15.0522,151555,14.8698,15.0836,14.7692
"2163",2014-08-29,14.8824,58957,14.851,14.9201,14.7189
"2164",2014-08-28,14.8636,69656,14.8007,14.9013,14.6721
"2165",2014-08-27,14.8824,94064,14.8195,14.895,14.7315
"2166",2014-08-26,14.8447,85904,14.7881,14.9642,14.7504
"2167",2014-08-25,14.8195,34306,14.8761,14.9704,14.7347
"2168",2014-08-22,14.7692,80509,14.6624,14.983,14.6435
"2169",2014-08-21,14.6812,118873,14.7818,14.8321,14.4863
"2170",2014-08-20,14.8195,61458,14.7818,14.851,14.5995
"2171",2014-08-19,14.8133,121107,14.7252,15.0459,14.6749
"2172",2014-08-18,14.7315,143900,14.6498,14.9201,14.5743
"2173",2014-08-15,14.524,118800,14.4297,14.6121,14.0713
"2174",2014-08-14,14.2977,88974,14.568,14.568,14.26
"2175",2014-08-13,14.5177,83172,14.6938,14.7178,14.4674
"2176",2014-08-12,14.6121,58330,14.6561,14.7189,14.4737
"2177",2014-08-11,14.7378,99964,14.6875,14.8636,14.6749
"2178",2014-08-08,14.6875,73621,14.7881,14.807,14.5177
"2179",2014-08-07,14.807,94509,14.8698,15.027,14.6686
"2180",2014-08-06,14.8636,159065,14.5366,15.071,14.5366
"2181",2014-08-05,14.5618,162170,14.5932,14.7755,14.4737
"2182",2014-08-04,14.6875,213981,14.5303,14.7001,14.2662
"2183",2014-08-01,14.4612,185748,14.26,14.5115,14.1971
"2184",2014-07-31,14.2348,308930,14.6183,14.6183,13.889
"2185",2014-07-30,14.1531,153637,14.2411,14.3096,14.021
"2186",2014-07-29,14.1971,96275,14.5052,14.6372,14.1531
"2187",2014-07-28,14.5115,107024,14.4486,14.558,14.1971
"2188",2014-07-25,14.4674,174741,14.1091,14.4989,14.1091
"2189",2014-07-24,14.2097,79913,14.26,14.3165,14.1405
"2190",2014-07-23,14.2097,42626,14.3857,14.3983,14.1846
"2191",2014-07-22,14.3606,131325,14.2851,14.3983,14.0839
"2192",2014-07-21,14.2411,150797,14.1279,14.2977,13.9645
"2193",2014-07-18,14.1656,279042,14.1028,14.3142,13.9267
"2194",2014-07-17,14.1216,231735,13.9519,14.1971,13.9079
"2195",2014-07-16,14.0147,326276,14.0902,14.2411,13.8953
"2196",2014-07-15,14.065,129685,14.4612,14.5592,14.0022
"2197",2014-07-14,14.4989,101174,14.7504,14.8535,14.4549
"2198",2014-07-11,14.6372,89599,14.6372,14.7567,14.524
"2199",2014-07-10,14.6749,173248,14.6121,14.7252,14.4706
"2200",2014-07-09,14.8698,104551,14.8321,14.9767,14.7567
"2201",2014-07-08,14.8321,123299,15.0962,15.1402,14.5995
"2202",2014-07-07,15.1339,147210,15.5615,15.5615,15.115
"2203",2014-07-03,15.486,54386,15.5866,15.6558,15.4609
"2204",2014-07-02,15.5615,75269,15.3665,15.5929,15.3414
"2205",2014-07-01,15.3854,248570,15.6809,15.7186,15.354
"2206",2014-06-30,15.6369,123062,15.442,15.6872,15.3603
"2207",2014-06-27,15.4734,358401,15.3351,15.5426,15.2471
"2208",2014-06-26,15.4294,42338,15.3477,15.4671,15.1968
"2209",2014-06-25,15.3665,91853,15.1653,15.3728,15.0899
"2210",2014-06-24,15.2408,85950,15.1905,15.4923,15.1226
"2211",2014-06-23,15.1968,186479,15.4986,15.4986,15.1716
"2212",2014-06-20,15.4734,192960,15.5426,15.5866,15.3068
"2213",2014-06-19,15.4986,143031,15.3414,15.574,15.2722
"2214",2014-06-18,15.3414,121790,15.0333,15.3414,14.8894
"2215",2014-06-17,15.0333,285881,15.2282,15.3854,15.0019
"2216",2014-06-16,15.2659,212069,15.2408,15.4043,15.1842
"2217",2014-06-13,15.2282,194876,15.1528,15.4231,15.0207
"2218",2014-06-12,15.1213,119287,15.1653,15.2345,14.8856
"2219",2014-06-11,15.1653,102954,15.2094,15.486,15.0647
"2220",2014-06-10,15.2094,103836,15.2156,15.2282,15.0019
"2221",2014-06-09,15.2031,113452,15.0144,15.3351,14.8636
"2222",2014-06-06,15.0899,415113,14.5303,15.2628,14.4674
"2223",2014-06-05,14.4297,134733,14.2285,14.4612,13.9707
"2224",2014-06-04,14.1782,183715,14.0776,14.4612,14.0085
"2225",2014-06-03,14.1845,879090,14.1782,14.26,13.933
"2226",2014-06-02,14.2159,259399,14.0399,14.392,13.845
"2227",2014-05-30,14.2537,241461,14.2725,14.4989,14.2285
"2228",2014-05-29,14.2348,307736,14.4612,14.5177,14.1845
"2229",2014-05-28,14.4612,192084,14.5743,14.6121,14.0776
"2230",2014-05-27,14.5869,174333,14.5303,14.7567,14.4989
"2231",2014-05-23,14.1908,93193,14.1216,14.3103,14.0085
"2232",2014-05-22,14.0776,113771,13.8638,14.1594,13.845
"2233",2014-05-21,13.8827,151549,13.8324,14.0902,13.8324
"2234",2014-05-20,13.8073,160790,13.8261,13.8827,13.6847
"2235",2014-05-19,13.8073,156374,13.3608,13.8638,13.3244
"2236",2014-05-16,13.3734,262444,13.4614,13.4866,13.2854
"2237",2014-05-15,13.4929,195344,13.3923,13.5998,13.3608
"2238",2014-05-14,13.474,135030,13.5306,13.6123,13.3923
"2239",2014-05-13,13.6186,136193,13.5558,13.6941,13.3546
"2240",2014-05-12,13.5872,189672,13.3168,13.6501,13.2037
"2241",2014-05-09,13.2917,202501,13.3546,13.3986,13.1974
"2242",2014-05-08,13.3986,197064,13.7884,13.9827,13.2791
"2243",2014-05-07,13.845,203975,13.9833,14.1468,13.6438
"2244",2014-05-06,13.9582,238446,14.3165,14.392,13.9079
"2245",2014-05-05,14.392,191123,14.8195,14.8887,14.3354
"2246",2014-05-02,14.9264,346015,15.0773,15.4565,14.8573
"2247",2014-05-01,15.0899,632315,14.5177,15.1276,14.4297
"2248",2014-04-30,14.5492,598996,14.1531,14.5743,13.3483
"2249",2014-04-29,14.1342,150972,14.2914,14.3543,13.9204
"2250",2014-04-28,14.2034,289596,13.9393,14.2725,13.7507
"2251",2014-04-25,13.889,328250,14.5995,14.6121,13.801
"2252",2014-04-24,14.7001,134735,14.4486,15.0019,14.3606
"2253",2014-04-23,14.3794,302098,14.348,14.7504,14.2977
"2254",2014-04-22,14.3291,202493,14.6938,14.763,14.2411
"2255",2014-04-21,14.7064,312363,14.021,14.8636,14.021
"2256",2014-04-17,14.021,367082,14.1091,14.2411,13.6312
"2257",2014-04-16,14.1531,190982,14.1153,14.2285,13.845
"2258",2014-04-15,14.0902,264699,14.8761,15.0522,13.9393
"2259",2014-04-14,14.8321,305207,15.0144,15.0962,14.7818
"2260",2014-04-11,14.8384,581499,14.2914,14.9076,13.7758
"2261",2014-04-10,14.3857,117977,14.8321,14.8636,14.3857
"2262",2014-04-09,14.8636,282041,15.1276,15.1653,14.8195
"2263",2014-04-08,15.071,522029,14.4863,15.2031,14.3417
"2264",2014-04-07,14.4737,238463,14.4674,14.5618,14.1719
"2265",2014-04-04,14.4737,322854,14.8384,14.9006,14.2034
"2266",2014-04-03,14.763,374741,15.6306,15.7186,14.7347
"2267",2014-04-02,15.5929,321513,15.5489,15.8067,15.4168
"2268",2014-04-01,15.5426,374604,15.2156,15.5426,15.0082
"2269",2014-03-31,15.2471,2337287,15.0836,15.2471,14.7001
"2270",2014-03-28,15.027,283604,14.7252,15.0836,14.7001
"2271",2014-03-27,14.7252,284290,14.9453,15.1339,14.6246
"2272",2014-03-26,15.0019,238240,15.1339,15.1339,14.9013
"2273",2014-03-25,15.0962,398432,14.6561,15.2219,14.6473
"2274",2014-03-24,14.5743,385525,14.4612,14.6058,14.021
"2275",2014-03-21,14.4989,1645872,14.6372,14.895,14.348
"2276",2014-03-20,14.7818,429168,14.7567,14.8698,14.4486
"2277",2014-03-19,14.8258,569230,15.027,15.027,14.5806
"2278",2014-03-18,15.3414,547499,15.8255,15.8758,15.3037
"2279",2014-03-17,15.7564,868007,15.1968,15.989,15.1968
"2280",2014-03-14,15.1591,567047,14.9956,15.5929,14.9201
"2281",2014-03-13,15.0082,827604,14.6749,15.442,14.6749
"2282",2014-03-12,14.6435,508144,15.0836,15.4543,14.4706
"2283",2014-03-11,15.0773,1226716,15.6809,16.7749,15.0773
"2284",2014-03-10,15.5992,398494,15.9073,16.5989,15.5552
"2285",2014-03-07,16.0142,487710,15.989,16.2279,15.5679
"2286",2014-03-06,15.857,351261,15.5803,15.8997,15.4609
"2287",2014-03-05,15.5049,355371,15.115,15.5929,15.115
"2288",2014-03-04,15.0773,1157187,14.5115,15.3791,14.5115
"2289",2014-03-03,14.4297,432922,14.4423,14.8384,14.3165
"2290",2014-02-28,14.392,306190,14.2977,14.4234,14.0525
"2291",2014-02-27,14.2977,374295,14.1594,14.4234,13.9204
"2292",2014-02-26,14.1594,567500,14.304,14.3855,13.6249
"2293",2014-02-25,14.1279,252834,14.1342,14.4171,14.0273
"2294",2014-02-24,14.0776,245386,14.0839,14.1468,13.7696
"2295",2014-02-21,14.0273,303760,13.8324,14.2348,13.7004
"2296",2014-02-20,13.801,179773,13.7067,13.8701,13.601
"2297",2014-02-19,13.7884,210859,13.7821,13.9896,13.6815
"2298",2014-02-18,13.8261,183778,13.8953,13.8953,13.7067
"2299",2014-02-14,13.8324,172632,13.9456,13.9456,13.4049
"2300",2014-02-13,13.8953,183370,13.6689,14.1153,13.6564
"2301",2014-02-12,13.8576,147941,13.6501,13.889,13.4929
"2302",2014-02-11,13.6878,156211,13.4929,13.6941,13.3923
"2303",2014-02-10,13.4363,118292,13.3608,13.4363,13.2452
"2304",2014-02-07,13.4049,129926,13.3357,13.4111,13.1496
"2305",2014-02-06,13.3043,211648,13.1974,13.3043,13.0213
"2306",2014-02-05,13.2288,362040,13.1031,13.2854,12.7635
"2307",2014-02-04,13.2162,311482,13.2351,13.3083,12.9648
"2308",2014-02-03,13.2351,232206,13.518,13.518,13.2099
"2309",2014-01-31,13.4363,230790,13.3608,13.7192,13.3043
"2310",2014-01-30,13.5369,122693,13.757,13.8324,13.474
"2311",2014-01-29,13.6061,77177,13.7821,13.7821,13.4237
"2312",2014-01-28,13.7758,332623,13.8135,13.8135,13.2665
"2313",2014-01-27,13.4237,497249,13.3671,13.4992,13.2162
"2314",2014-01-24,13.4363,408969,13.3734,13.5872,13.0779
"2315",2014-01-23,13.3734,154254,13.3734,13.3734,12.8893
"2316",2014-01-22,13.3671,326833,13.1659,13.5117,13.1534
"2317",2014-01-21,13.1093,620251,12.8264,13.2037,12.7777
"2318",2014-01-17,12.7258,131424,12.6881,12.883,12.6001
"2319",2014-01-16,12.7635,279340,12.5246,12.883,12.512
"2320",2014-01-15,12.5686,311799,12.6881,12.7661,12.4555
"2321",2014-01-14,12.6504,215815,12.4869,12.7887,12.4177
"2322",2014-01-13,12.5623,392556,12.512,12.5812,12.4177
"2323",2014-01-10,12.6001,660075,12.6064,12.6692,12.5687
"2324",2014-01-09,12.5938,290220,12.5498,12.6064,12.4555
"2325",2014-01-08,12.5498,497878,12.6378,12.6378,12.5058
"2326",2014-01-07,12.6064,856772,12.6001,12.6818,12.5309
"2327",2014-01-06,12.5812,509721,12.6064,12.6378,12.4555
"2328",2014-01-03,12.5875,298712,12.6378,12.751,12.4366
"2329",2014-01-02,12.6881,425814,12.9647,13.1659,12.5498
"2330",2013-12-31,12.9207,313909,12.5498,13.0276,12.5498
"2331",2013-12-30,12.5623,246833,12.6378,12.6629,12.462
"2332",2013-12-27,12.6629,758233,12.5309,12.9459,12.2794
"2333",2013-12-26,12.4366,416470,12.292,12.512,12.1662
"2334",2013-12-24,12.2794,213659,12.4114,12.4617,12.2605
"2335",2013-12-23,12.4114,698142,12.4429,12.5686,12.2605
"2336",2013-12-20,12.3737,737077,12.3549,12.4303,12.1977
"2337",2013-12-19,12.2543,1605369,11.8833,12.2543,11.8267
"2338",2013-12-18,11.8833,15020440,12.0593,12.4429,11.8833
